customerID,SeniorCitizen,gender,tenure,MonthlyCharges,Contract,InternetService,TechSupport,TotalCharges,Churn
5035-BVCXS,0,Male,11,75.9,Month-to-month,Fiber optic,No,866.4,No
6267-DCFFZ,1,Female,30,90.05,Month-to-month,Fiber optic,No,2627.2,No
3533-UVMOM,0,Male,68,70.95,Two year,DSL,No,4741.45,No
2439-LYPMQ,1,Male,38,102.6,Month-to-month,Fiber optic,No,4009.2,No
4248-QPAVC,1,Female,17,85.35,Month-to-month,Fiber optic,No,1463.45,Yes
1899-VXWXM,0,Male,48,106.1,One year,Fiber optic,No,5082.8,Yes
1478-VPOAD,0,Female,1,43.8,Month-to-month,DSL,No,43.8,No
9995-HOTOH,0,Male,63,59.0,Two year,DSL,No,3707.6,No
2988-PLAHS,0,Female,3,69.95,One year,DSL,No,220.45,No
1371-OJCEK,0,Female,48,24.35,One year,No,No internet service,1133.7,No
4999-IEZLT,0,Male,66,29.45,One year,DSL,Yes,1983.15,No
8883-ANODQ,0,Female,68,84.4,Two year,Fiber optic,No,5746.75,No
4690-LLKUA,1,Male,17,45.05,Month-to-month,DSL,No,770.6,Yes
2351-RRBUE,0,Female,7,20.65,One year,No,No internet service,134.05,No
5980-BDHPY,0,Male,72,87.1,Two year,DSL,Yes,6230.1,No
1498-DQNRX,0,Female,29,19.85,Month-to-month,No,No internet service,573.05,No
9469-WEJBT,0,Male,37,90.35,Month-to-month,Fiber optic,Yes,3419.3,No
3331-HQDTW,0,Female,34,109.8,Month-to-month,Fiber optic,No,3587.25,Yes
9490-DFPMD,1,Female,42,84.65,Month-to-month,Fiber optic,No,3541.35,Yes
2581-VKIRT,0,Female,59,65.5,One year,DSL,Yes,3801.3,No
5442-XSDCW,0,Male,11,79.5,Month-to-month,Fiber optic,No,868.5,Yes
7426-WEIJX,1,Male,60,80.95,Month-to-month,Fiber optic,No,4859.1,No
2851-MMUTZ,0,Female,27,56.15,Month-to-month,DSL,Yes,1439.35,No
3049-NDXFL,0,Female,1,85.8,Month-to-month,Fiber optic,No,85.8,Yes
8580-AECUZ,1,Male,1,79.1,Month-to-month,Fiber optic,No,79.1,Yes
3307-TLCUD,0,Male,17,34.4,Month-to-month,DSL,No,592.75,No
6625-FLENO,0,Male,58,20.75,Two year,No,No internet service,1185.95,No
2967-MXRAV,0,Male,1,18.8,One year,No,No internet service,18.8,No
7963-GQRMY,0,Female,3,44.3,Month-to-month,DSL,No,134.5,Yes
8189-HBVRW,0,Female,53,90.8,Month-to-month,Fiber optic,No,4921.2,No
4163-KIUHY,0,Male,35,25.6,Month-to-month,No,No internet service,901.25,No
1228-FZFRV,0,Male,50,105.95,Month-to-month,Fiber optic,No,5341.8,Yes
3500-NSDOA,0,Male,68,70.8,Two year,DSL,Yes,4859.95,No
1171-TYKUR,0,Male,47,25.4,Month-to-month,No,No internet service,1139.2,No
3761-FLYZI,1,Female,65,108.8,Month-to-month,Fiber optic,No,7082.45,No
2058-DCJBE,0,Male,5,69.75,Month-to-month,Fiber optic,No,324.6,Yes
5364-XYIRR,0,Male,51,94.65,Month-to-month,Fiber optic,No,4812.75,Yes
4829-AUOAX,0,Female,46,96.05,Month-to-month,Fiber optic,No,4399.5,Yes
1219-NNDDO,0,Female,9,76.85,Month-to-month,Fiber optic,No,663.55,No
8388-DMKAE,0,Female,8,20.25,Two year,No,No internet service,174.65,No
4403-BWPAY,0,Male,14,24.8,One year,No,No internet service,321.7,No
9659-QEQSY,0,Female,45,115.65,Month-to-month,Fiber optic,Yes,5125.5,No
5405-ZMYXQ,0,Female,8,74.6,Month-to-month,Fiber optic,No,548.9,No
5047-LHVLY,1,Male,1,50.15,Month-to-month,DSL,No,50.15,Yes
1442-OKRJE,0,Male,66,103.15,One year,Fiber optic,No,7031.3,No
4737-AQCPU,0,Male,72,72.1,Two year,DSL,Yes,5016.65,No
9158-VCTQB,0,Female,41,113.6,Month-to-month,Fiber optic,Yes,4594.95,Yes
2808-CHTDM,0,Female,23,25.1,Two year,No,No internet service,611.45,No
6311-UEUME,0,Female,29,78.9,Month-to-month,Fiber optic,No,2384.15,Yes
0793-TWELN,0,Female,4,80.15,Month-to-month,Fiber optic,No,319.85,No
3283-WCWXT,0,Male,6,25.4,Two year,No,No internet service,153.3,No
1060-ENTOF,1,Female,67,105.4,One year,Fiber optic,Yes,7035.6,No
0999-QXNSA,1,Male,7,45.75,Month-to-month,DSL,No,344.2,No
5451-MHQOF,0,Male,56,24.45,One year,No,No internet service,1431.65,No
4836-WNFNO,0,Female,72,25.0,Two year,No,No internet service,1849.2,No
9225-BZLNZ,0,Male,72,85.25,Two year,DSL,No,6083.1,No
0354-VXMJC,0,Male,23,19.6,Two year,No,No internet service,426.65,No
4422-QVIJA,0,Female,35,50.15,Month-to-month,DSL,No,1655.35,No
9365-SRSZE,1,Male,27,70.55,Month-to-month,Fiber optic,No,1943.9,No
6839-ITVZJ,0,Female,26,60.05,Month-to-month,DSL,Yes,1616.15,Yes
8332-OSJDW,0,Male,12,26.4,One year,No,No internet service,314.95,No
4735-BJKOU,0,Female,40,20.15,Two year,No,No internet service,804.85,No
0274-JKUJR,0,Male,7,58.85,Month-to-month,DSL,No,465.7,No
5740-YHGTW,0,Male,70,97.55,Month-to-month,Fiber optic,No,6669.05,No
8917-SZTTJ,0,Male,60,19.65,Two year,No,No internet service,1161.75,No
1696-MZVAU,0,Male,39,25.25,One year,DSL,No,947.75,No
7359-WWYJV,0,Male,72,114.45,Two year,Fiber optic,Yes,8375.05,No
0375-HVGXO,0,Female,1,34.7,Month-to-month,DSL,No,34.7,Yes
4906-ZHGPK,0,Male,54,70.7,One year,DSL,Yes,3770,No
8593-WHYHV,0,Male,3,85.3,Month-to-month,Fiber optic,No,264.8,Yes
3795-GWTRD,0,Female,63,75.55,Two year,DSL,Yes,4707.85,No
1298-PHBTI,0,Male,71,84.8,Two year,Fiber optic,Yes,6152.4,No
6223-DHJGV,0,Female,42,20.65,One year,No,No internet service,958.1,No
6961-MJKBO,0,Male,47,20.45,Two year,No,No internet service,943,No
6097-EQISJ,0,Female,66,102.45,One year,Fiber optic,No,6615.15,Yes
4423-YLHDV,0,Female,21,104.4,Month-to-month,Fiber optic,No,2200.25,Yes
8158-WPEZG,0,Male,11,35.65,Month-to-month,DSL,Yes,425.1,No
0107-YHINA,0,Male,1,99.75,Month-to-month,Fiber optic,No,99.75,Yes
4918-FYJNT,1,Female,55,90.45,Month-to-month,Fiber optic,Yes,5044.8,No
0727-BNRLG,0,Male,69,97.65,Two year,Fiber optic,Yes,6743.55,No
4854-CIDCF,1,Female,3,73.85,Month-to-month,Fiber optic,No,196.4,No
8640-SDGKB,0,Male,4,74.4,Month-to-month,DSL,Yes,299.7,Yes
3280-MRDOF,1,Male,30,69.1,Two year,DSL,Yes,2093.9,No
6435-SRWBJ,0,Female,5,82.75,Month-to-month,Fiber optic,Yes,417.75,No
9964-WBQDJ,0,Female,71,24.4,Two year,No,No internet service,1725.4,No
6303-KFWSL,0,Female,29,55.25,One year,DSL,No,1620.2,No
1702-CCFNJ,0,Male,52,61.35,Month-to-month,DSL,Yes,3169.55,No
8932-CZHRQ,0,Male,68,76.75,One year,DSL,No,5233.25,No
0386-CWRGM,0,Female,46,19.4,Two year,No,No internet service,967.85,No
5515-RUGKN,0,Male,8,54.75,Month-to-month,DSL,No,438.05,No
0404-AHASP,0,Male,72,19.7,Two year,No,No internet service,1421.9,No
7279-NMVJC,0,Female,17,19.9,One year,No,No internet service,323.15,No
2081-VEYEH,0,Male,3,107.95,Month-to-month,Fiber optic,Yes,318.6,No
6407-UTSLV,1,Female,2,83.8,Month-to-month,Fiber optic,No,163.7,No
4116-TZAQJ,0,Female,9,74.25,Month-to-month,Fiber optic,No,639.65,Yes
9060-HJJRW,0,Female,51,56.4,One year,DSL,No,2928.5,No
2587-YNLES,0,Female,6,20.1,Two year,No,No internet service,100.35,No
7398-SKNQZ,0,Female,3,94.9,Month-to-month,Fiber optic,No,273.2,No
5935-FCCNB,1,Female,17,94.2,Month-to-month,Fiber optic,No,1608.15,No
1958-RNRKS,0,Male,30,49.9,Month-to-month,DSL,No,1441.95,No
5136-RGMZO,0,Male,31,71.05,Month-to-month,DSL,Yes,2168.15,No
8345-MVDYC,0,Female,45,81.65,Two year,DSL,Yes,3618.7,No
8226-BXGES,0,Male,64,89.45,One year,Fiber optic,No,5692.65,No
3877-JRJIP,0,Male,1,59.85,Month-to-month,DSL,No,59.85,Yes
8375-DKEBR,1,Female,1,69.6,Month-to-month,Fiber optic,No,69.6,Yes
9705-IOVQQ,1,Male,61,99.0,One year,Fiber optic,No,5969.3,No
1015-OWJKI,0,Male,1,19.05,Month-to-month,No,No internet service,19.05,No
7511-YMXVQ,0,Male,9,45.4,Month-to-month,DSL,No,418.8,Yes
2040-XBAVJ,0,Male,72,114.45,Two year,Fiber optic,Yes,8100.55,No
7551-JOHTI,0,Female,1,19.5,Month-to-month,No,No internet service,19.5,Yes
8887-IPQNC,0,Female,7,44.25,Month-to-month,DSL,No,313.45,No
8646-JCOMS,0,Female,66,90.55,One year,Fiber optic,Yes,6130.95,No
9804-ICWBG,0,Male,1,69.9,Month-to-month,Fiber optic,No,69.9,Yes
1222-KJNZD,0,Male,40,20.4,Month-to-month,No,No internet service,745.3,No
0106-GHRQR,0,Male,16,71.4,Month-to-month,DSL,No,1212.1,No
5318-IXUZF,0,Female,2,87.15,Month-to-month,Fiber optic,No,183.75,Yes
3768-VHXQO,0,Male,67,24.85,Two year,No,No internet service,1583.5,No
8952-WCVCD,0,Female,41,104.45,One year,Fiber optic,No,4162.05,No
2418-TPEUN,0,Female,56,19.8,Two year,No,No internet service,1119.9,No
3963-RYFNS,0,Female,72,116.45,Two year,Fiber optic,Yes,8013.55,No
3198-VELRD,0,Female,3,84.75,Month-to-month,Fiber optic,No,264.85,Yes
8540-ZQGEA,0,Female,54,20.05,Two year,No,No internet service,1102.4,No
1320-REHCS,1,Male,52,110.75,Month-to-month,Fiber optic,Yes,5832,No
4137-JOPHL,0,Female,50,89.7,Two year,Fiber optic,Yes,4304.5,No
9436-ZBZCT,0,Male,14,89.95,Month-to-month,Fiber optic,Yes,1178.4,Yes
7801-CEDNV,0,Male,27,48.7,One year,DSL,No,1421.75,No
2057-BOYKM,1,Female,72,96.6,Two year,Fiber optic,Yes,6827.5,No
3658-QQJYD,0,Male,62,74.3,One year,DSL,No,4698.05,No
1803-BGNBD,0,Female,12,54.3,Month-to-month,DSL,Yes,654.5,No
0134-XWXCE,1,Female,44,74.85,One year,DSL,Yes,3268.05,No
6950-TWMYB,0,Male,54,79.95,Two year,Fiber optic,Yes,4362.05,No
5848-FHRFC,0,Female,68,20.05,Two year,No,No internet service,1386.9,No
2243-FNMMI,0,Male,20,19.4,Month-to-month,No,No internet service,415.4,No
2511-MORQY,0,Male,50,54.9,One year,DSL,No,2614.1,No
5356-KZCKT,0,Male,58,24.45,Two year,No,No internet service,1513.6,No
9470-XCCEM,0,Male,35,89.65,Month-to-month,Fiber optic,No,3161.6,No
6519-CFDBX,0,Female,2,45.4,Month-to-month,DSL,No,80.95,No
3902-MIVLE,0,Male,63,75.7,Two year,DSL,Yes,4676.7,No
0409-WTMPL,0,Female,58,110.65,One year,Fiber optic,No,6526.65,No
8763-KIAFH,0,Female,27,20.55,One year,No,No internet service,583.3,No
3669-WHAFY,0,Female,71,115.15,Two year,Fiber optic,Yes,8078.1,No
3055-VTCGS,0,Female,63,58.55,One year,DSL,No,3503.5,No
3144-KMTWZ,0,Male,71,93.25,Month-to-month,Fiber optic,No,6669.45,No
7279-BUYWN,1,Female,41,113.2,Month-to-month,Fiber optic,No,4689.5,Yes
7156-MHUGY,1,Male,13,90.5,Month-to-month,Fiber optic,No,1201.15,Yes
7198-GLXTC,0,Male,2,79.0,Month-to-month,Fiber optic,No,143.65,Yes
2007-QVGAW,0,Female,68,19.35,Two year,No,No internet service,1292.65,No
5207-PLSTK,0,Male,1,48.75,Month-to-month,DSL,No,48.75,No
2307-FYNNL,1,Male,65,109.05,Two year,Fiber optic,Yes,7108.2,No
5605-XNWEN,1,Male,72,25.0,Two year,No,No internet service,1802.55,No
2155-AMQRX,0,Female,28,54.9,Month-to-month,DSL,Yes,1505.15,No
6181-AXXYF,0,Male,72,24.75,Two year,No,No internet service,1859.1,No
5091-HFAZW,0,Female,2,91.15,Month-to-month,Fiber optic,No,168.5,No
0516-VRYBW,0,Female,18,20.15,One year,No,No internet service,390.85,Yes
2519-LBNQL,1,Male,60,104.35,One year,Fiber optic,No,6339.45,No
8623-ULFNQ,1,Female,26,66.05,Month-to-month,DSL,Yes,1652.4,No
8380-PEFPE,0,Male,1,71.65,Month-to-month,Fiber optic,No,71.65,Yes
5687-DKDTV,0,Female,4,20.35,Month-to-month,No,No internet service,77.5,Yes
1568-LJSZU,0,Male,68,92.2,Two year,DSL,Yes,6392.85,No
7530-HDYDS,0,Female,38,84.25,Month-to-month,Fiber optic,Yes,3264.5,Yes
7789-HKSBS,1,Female,42,105.2,One year,Fiber optic,No,4599.15,No
7416-CKTEP,0,Female,57,19.6,Two year,No,No internet service,1134.25,No
2586-CWXVV,0,Male,54,30.4,Month-to-month,DSL,No,1621.35,No
3096-IZETN,0,Female,12,78.1,Month-to-month,Fiber optic,No,947.3,Yes
2348-KCJLT,0,Female,44,61.5,One year,DSL,No,2722.2,No
8401-EMUWF,0,Male,42,69.4,Month-to-month,DSL,No,3058.3,No
4193-IBKSW,0,Male,72,24.75,Two year,No,No internet service,1769.6,No
5377-NDTOU,0,Female,71,91.05,Two year,DSL,Yes,6293.75,No
5922-ABDVO,0,Female,19,89.65,Month-to-month,Fiber optic,No,1761.05,Yes
2474-LCNUE,0,Female,23,73.65,Month-to-month,DSL,Yes,1642.75,No
0839-QNXME,0,Female,30,19.4,Two year,No,No internet service,578.5,No
3506-OVLKD,0,Male,35,26.2,One year,No,No internet service,954.9,No
9172-ANCRX,0,Female,10,98.7,Month-to-month,Fiber optic,No,973.25,Yes
6650-VJONK,0,Male,1,43.85,Month-to-month,DSL,No,43.85,No
2178-PMGCJ,0,Male,22,69.7,Month-to-month,Fiber optic,No,1490.4,No
7492-TAFJD,0,Male,7,38.55,Two year,DSL,No,280,No
2773-MADBQ,0,Female,36,53.1,Two year,DSL,Yes,1901.25,No
6016-LVTJQ,0,Female,34,20.65,Month-to-month,No,No internet service,716.4,No
7860-KSUGX,0,Male,72,64.45,Two year,DSL,No,4720,No
8966-KZXXA,0,Male,36,25.1,Two year,No,No internet service,930.95,No
6910-HADCM,0,Female,1,76.35,Month-to-month,Fiber optic,No,76.35,Yes
4816-LXZYW,0,Female,23,79.15,Month-to-month,Fiber optic,No,1676.95,Yes
9606-PBKBQ,1,Male,32,85.0,Month-to-month,Fiber optic,No,2642.05,Yes
5149-QYTTU,0,Female,71,95.15,One year,Fiber optic,Yes,6770.85,No
2070-XYMFH,1,Female,23,79.35,Month-to-month,Fiber optic,No,1835.3,No
2085-BOJKI,0,Male,17,96.65,One year,Fiber optic,No,1588.25,No
0817-HSUSE,0,Male,1,75.5,Month-to-month,DSL,Yes,75.5,No
5442-PPTJY,0,Male,12,19.7,Two year,No,No internet service,258.35,No
1927-QEWMY,0,Female,72,20.5,Two year,No,No internet service,1502.25,No
1663-MHLHE,0,Male,1,19.2,Month-to-month,No,No internet service,19.2,No
5663-QBGIS,1,Male,72,98.35,Two year,Fiber optic,No,6929.4,No
4450-MDZFX,0,Male,60,74.35,Month-to-month,Fiber optic,No,4453.3,No
6701-DHKWQ,0,Female,61,51.35,Two year,DSL,Yes,3244.4,No
7554-AKDQF,0,Female,6,45.65,Month-to-month,DSL,No,323.45,No
3536-IQCTX,1,Male,32,85.3,Month-to-month,Fiber optic,No,2661.1,Yes
4911-BANWH,0,Female,31,86.55,Month-to-month,Fiber optic,No,2697.4,Yes
8496-EJAUI,0,Male,19,73.85,Month-to-month,Fiber optic,No,1424.5,Yes
0794-YVSGE,0,Male,72,20.3,Two year,No,No internet service,1401.15,No
5423-BHIXO,0,Female,32,54.2,Month-to-month,DSL,No,1739.6,No
6908-VVYHM,0,Male,65,90.65,Month-to-month,Fiber optic,No,5931,No
2959-EEXWB,0,Female,45,50.9,Month-to-month,DSL,No,2333.85,No
1839-UMACK,0,Male,42,25.05,One year,No,No internet service,949.85,No
3030-YDNRM,0,Male,8,74.85,Month-to-month,Fiber optic,No,572.45,No
7321-KKSDU,0,Male,32,20.5,Two year,No,No internet service,696.8,No
3402-XRIUO,1,Female,22,63.55,Month-to-month,DSL,Yes,1381.8,No
3132-TVFDZ,1,Male,57,44.85,Month-to-month,DSL,No,2572.95,Yes
8286-AFUYI,0,Male,1,47.95,Month-to-month,DSL,No,47.95,No
8080-DDEMJ,1,Male,1,45.1,Month-to-month,DSL,No,45.1,Yes
8356-WUAOJ,0,Female,1,45.0,Month-to-month,DSL,No,45,No
6365-MTGZX,0,Male,24,96.0,Month-to-month,Fiber optic,Yes,2122.45,Yes
1349-WXNGG,0,Male,1,20.05,Month-to-month,No,No internet service,20.05,Yes
8058-DMYRU,1,Male,54,90.05,Month-to-month,Fiber optic,No,4931.8,No
9350-ZXYJC,0,Female,4,25.3,Two year,No,No internet service,116.95,No
6990-YNRIO,0,Male,65,108.65,Two year,Fiber optic,Yes,6937.95,Yes
8958-JPTRR,0,Female,56,24.3,One year,No,No internet service,1261.7,No
6959-GQEGV,0,Male,45,75.95,Month-to-month,DSL,No,3273.8,No
3173-WSSUE,0,Female,71,19.7,Two year,No,No internet service,1415.85,No
1265-HVPZB,0,Male,59,66.4,One year,DSL,No,3958.2,No
4115-UMJFQ,0,Male,69,35.75,One year,DSL,No,2492.25,No
7369-TRPFD,0,Male,19,18.8,One year,No,No internet service,279.2,No
1098-KFQEC,0,Female,55,19.4,Two year,No,No internet service,1083,No
7190-XHTWJ,0,Female,38,19.3,One year,No,No internet service,755.5,No
0621-TWIEM,0,Male,10,45.55,Month-to-month,DSL,No,402.6,Yes
3537-RYBHH,1,Female,47,67.45,Month-to-month,DSL,No,3252,No
2485-ITVKB,0,Female,2,35.1,Month-to-month,DSL,No,68.75,Yes
3669-OYSJI,0,Male,1,46.2,Month-to-month,DSL,No,46.2,Yes
1612-EOHDH,0,Female,1,45.15,Month-to-month,DSL,No,45.15,Yes
6702-OHFWR,1,Male,1,43.3,Month-to-month,DSL,No,43.3,Yes
5296-BFCYD,0,Male,46,20.1,Two year,No,No internet service,936.85,No
4510-PYUSH,1,Female,38,57.15,Month-to-month,DSL,No,2250.65,Yes
9359-JANWS,0,Female,65,58.9,Two year,DSL,Yes,3857.1,No
7517-SAWMO,0,Female,19,73.2,Month-to-month,Fiber optic,No,1441.1,Yes
4143-HHPMK,0,Male,52,85.35,Month-to-month,Fiber optic,No,4338.6,Yes
3279-DYZQM,0,Male,71,19.45,Two year,No,No internet service,1378.45,No
7054-LGEQW,0,Female,1,45.95,Month-to-month,DSL,No,45.95,Yes
0523-VNGTF,1,Female,52,50.5,Month-to-month,DSL,Yes,2566.3,No
9575-IWCAZ,0,Male,6,25.1,One year,No,No internet service,171,No
7105-MXJLL,1,Female,26,60.7,One year,DSL,No,1597.4,No
7064-FRRSW,1,Male,48,99.0,One year,Fiber optic,No,4744.35,No
7940-UQQUG,0,Female,64,104.4,One year,Fiber optic,Yes,6721.6,No
0923-PNFUB,0,Female,3,83.75,Month-to-month,Fiber optic,No,247.25,Yes
3961-SXAXY,0,Male,1,44.05,Month-to-month,DSL,No,44.05,No
7010-BRBUU,0,Male,72,24.1,Two year,No,No internet service,1734.65,No
3566-HJGPK,0,Male,1,45.55,Month-to-month,DSL,No,45.55,No
3062-ICYZQ,0,Female,51,93.8,Month-to-month,Fiber optic,No,4539.35,No
9938-PRCVK,0,Female,41,19.7,Two year,No,No internet service,804.25,No
0973-KYVNF,0,Female,72,70.65,Two year,DSL,No,5011.15,No
5129-HHMZC,0,Female,43,86.45,Two year,DSL,Yes,3574.5,No
9637-CDTKZ,0,Male,72,114.1,Two year,Fiber optic,Yes,8086.4,No
3946-JEWRQ,0,Male,47,95.2,One year,Fiber optic,No,4563,No
7873-CVMAW,0,Male,72,88.55,Two year,DSL,Yes,6362.35,No
0463-WZZKO,0,Male,3,20.75,Month-to-month,No,No internet service,67.1,No
3494-JCHRQ,0,Male,1,70.05,Month-to-month,Fiber optic,No,70.05,Yes
6474-FVJLC,0,Male,2,86.0,Month-to-month,Fiber optic,No,165.45,Yes
4524-QCSSM,0,Male,26,44.65,Month-to-month,DSL,No,1156.55,No
5832-EXGTT,0,Male,29,60.2,Month-to-month,DSL,No,1834.15,No
8840-DQLGN,1,Female,35,100.5,Month-to-month,Fiber optic,Yes,3653.35,Yes
2039-JONDJ,0,Male,27,55.45,One year,DSL,No,1477.65,No
7217-JYHOQ,0,Male,24,70.3,Month-to-month,DSL,Yes,1706.45,No
6695-FRVEC,0,Male,67,60.4,Two year,DSL,Yes,3953.7,No
4547-LYTDD,0,Female,16,72.65,Month-to-month,Fiber optic,No,1194.3,Yes
9894-QMIMJ,0,Female,23,55.8,One year,DSL,No,1327.85,No
8069-YQQAJ,0,Male,14,31.1,Month-to-month,DSL,No,419.7,No
6770-XUAGN,0,Female,1,21.0,Month-to-month,No,No internet service,21,Yes
4193-ORFCL,1,Female,1,45.1,Month-to-month,DSL,No,45.1,Yes
1636-NTNCO,1,Male,4,50.95,Month-to-month,DSL,No,207.35,No
3466-WAESX,0,Male,16,69.1,Month-to-month,DSL,No,1083.7,No
9281-PKKZE,0,Female,46,43.95,Month-to-month,DSL,No,2007.85,No
3638-VBZTA,0,Male,68,86.5,Two year,DSL,Yes,5882.75,No
7459-IMVYU,0,Male,38,69.95,Month-to-month,DSL,Yes,2657.55,No
7776-QWNFX,1,Male,30,50.4,Month-to-month,DSL,No,1527.5,Yes
6689-TCZHQ,1,Female,5,78.95,Month-to-month,Fiber optic,No,378.4,Yes
8563-OYMQY,0,Male,17,90.95,Month-to-month,Fiber optic,No,1612.2,No
0754-EEBDC,0,Male,4,19.9,Two year,No,No internet service,76.65,No
5777-ZPQNC,0,Female,12,20.15,One year,No,No internet service,260.7,No
1951-IEYXM,0,Male,72,90.6,Two year,DSL,Yes,6441.85,No
3318-NMQXL,0,Male,3,92.0,Month-to-month,Fiber optic,No,266.8,No
3143-ILDAL,0,Male,56,94.45,Month-to-month,Fiber optic,Yes,5124.6,Yes
1022-RKXDR,0,Female,41,24.85,One year,No,No internet service,962.25,No
2361-FJWNO,0,Male,40,36.0,One year,DSL,Yes,1382.9,No
2272-UOINI,0,Female,7,78.5,Month-to-month,DSL,Yes,571.05,No
8232-UTFOZ,0,Male,69,19.95,Two year,No,No internet service,1399.35,No
3750-YHRYO,0,Male,7,20.65,One year,No,No internet service,150,No
6637-KYRCV,0,Female,5,30.5,Month-to-month,DSL,No,167.2,No
5668-MEISB,0,Female,72,106.1,Two year,Fiber optic,Yes,7657.4,No
0129-QMPDR,0,Male,44,20.5,One year,No,No internet service,865.05,No
7188-CBBBA,0,Female,65,95.5,One year,Fiber optic,No,6153.85,No
5356-CSVSQ,0,Female,3,64.6,Month-to-month,DSL,Yes,174.2,No
3221-CJMSG,0,Male,24,51.1,Month-to-month,DSL,Yes,1269.6,No
4720-VSTSI,0,Female,44,84.8,Month-to-month,Fiber optic,No,3862.55,Yes
3219-JQRSL,1,Female,72,89.1,Two year,DSL,Yes,6352.4,No
2801-NISEI,0,Male,24,54.95,Month-to-month,DSL,Yes,1348.5,No
3946-MHCZW,0,Male,1,50.9,Month-to-month,DSL,No,50.9,Yes
4623-ZKHLY,0,Male,22,20.45,Month-to-month,No,No internet service,471.55,No
6732-VAILE,0,Male,70,85.95,Two year,DSL,Yes,5931.75,No
8201-AAXCB,0,Male,25,60.35,Month-to-month,DSL,No,1404.65,No
7696-CFTAT,0,Male,37,19.8,Two year,No,No internet service,726.1,No
1845-CSBRZ,1,Female,22,85.35,Month-to-month,Fiber optic,No,1961.6,No
2123-VSCOT,0,Female,59,72.1,Two year,DSL,Yes,4194.85,No
6651-AZVTJ,0,Male,49,99.8,Month-to-month,Fiber optic,No,4872.45,Yes
4566-GOLUK,0,Male,47,107.35,Month-to-month,Fiber optic,Yes,5118.95,Yes
2484-DGXPZ,0,Female,31,19.55,Month-to-month,No,No internet service,658.95,Yes
2018-QKYGT,0,Male,1,81.05,Month-to-month,Fiber optic,No,81.05,No
2792-VPPET,0,Male,3,20.5,Month-to-month,No,No internet service,76.95,No
7409-JURKQ,0,Female,53,111.8,One year,Fiber optic,Yes,5809.75,No
3247-MHJKM,0,Male,1,20.2,Month-to-month,No,No internet service,20.2,No
1964-SVLEA,0,Male,20,19.7,One year,No,No internet service,415.9,No
4587-NUKOX,0,Female,3,79.1,Month-to-month,Fiber optic,No,246.5,Yes
7297-DVYGA,0,Female,51,19.85,One year,No,No internet service,996.95,No
2239-CGBUZ,0,Female,51,60.5,One year,DSL,Yes,3145.15,No
0854-UYHZD,0,Female,13,19.55,Two year,No,No internet service,265.3,No
7243-LCGGZ,0,Female,1,20.9,Month-to-month,No,No internet service,20.9,No
8267-KFGYD,0,Male,1,21.05,Month-to-month,No,No internet service,21.05,No
4890-VMUAV,0,Male,63,71.5,One year,DSL,Yes,4576.3,No
9261-WDCAF,0,Male,3,54.65,Month-to-month,DSL,No,189.1,No
3764-MNMOI,0,Male,46,19.2,Two year,No,No internet service,908.15,No
7442-YGZFK,0,Male,1,49.8,Month-to-month,DSL,No,49.8,No
0420-BWTPW,0,Male,8,25.5,Month-to-month,DSL,No,215.2,Yes
8229-BUJHX,0,Female,71,20.5,Two year,No,No internet service,1500.95,No
7449-HVPIV,0,Male,55,90.4,Month-to-month,Fiber optic,No,5099.15,No
5504-WSIUR,0,Female,70,90.25,One year,Fiber optic,Yes,6385.95,No
8183-ONMXC,0,Female,2,80.75,Month-to-month,Fiber optic,No,159.45,Yes
8466-PZBLH,0,Male,67,104.6,Two year,Fiber optic,Yes,6885.75,No
9614-RMGHA,0,Male,65,91.85,Month-to-month,Fiber optic,No,5940.85,Yes
8735-IJJEG,0,Male,14,50.2,Month-to-month,DSL,No,668.85,No
0564-MUUQK,0,Female,20,95.5,Month-to-month,Fiber optic,Yes,1916.2,No
5054-IEXZT,0,Male,1,75.35,Month-to-month,Fiber optic,No,75.35,Yes
5834-ASPWA,0,Male,1,75.45,Month-to-month,Fiber optic,No,75.45,Yes
0701-RFGFI,0,Female,49,95.4,Month-to-month,Fiber optic,No,4613.95,No
0019-EFAEP,0,Female,72,101.3,Two year,Fiber optic,No,7261.25,No
5619-PTMIK,0,Female,46,53.1,Month-to-month,DSL,No,2459.8,No
3737-XBQDD,0,Male,24,84.85,Month-to-month,Fiber optic,No,2048.8,No
5882-CMAZQ,0,Female,5,34.25,Month-to-month,DSL,Yes,163.55,No
5846-QFDFI,0,Female,33,88.6,Month-to-month,Fiber optic,Yes,2888.7,No
4445-KWOKW,0,Female,42,60.15,One year,DSL,No,2421.6,No
3511-APPBJ,0,Male,23,99.95,One year,Fiber optic,No,2292.75,No
7967-HYCDE,0,Male,8,70.7,Month-to-month,Fiber optic,No,553.4,No
2430-RRYUW,0,Male,66,54.8,One year,DSL,No,3465.7,No
3948-XHGNA,0,Male,24,49.55,Month-to-month,DSL,No,1210.4,Yes
3723-BFBGR,1,Male,24,54.8,Month-to-month,DSL,No,1291.3,No
0565-IYCGT,0,Male,69,78.6,One year,DSL,Yes,5356.45,Yes
5447-WZAFP,0,Female,53,100.3,One year,Fiber optic,No,5200.8,No
5110-CHOPY,0,Female,60,53.6,Two year,DSL,No,3237.05,No
5445-UTODQ,0,Female,7,81.1,Month-to-month,Fiber optic,No,576.65,Yes
